ID SPK,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,RFM_Level
358,350,1,3225000,2,4,2,242,8,Loyal
359,350,1,800000,2,4,4,244,10,Cannot Loose Them
360,350,1,800000,2,4,4,244,10,Cannot Loose Them
361,350,1,4450000,2,4,2,242,8,Loyal
362,350,1,1733600,2,4,4,244,10,Cannot Loose Them
363,350,1,4305500,2,4,2,242,8,Loyal
364,350,1,1530000,2,4,4,244,10,Cannot Loose Them
365,350,1,1720000,2,4,4,244,10,Cannot Loose Them
366,350,1,3600000,2,4,2,242,8,Loyal
367,350,1,2845000,2,4,3,243,9,Cannot Loose Them
368,350,1,1970000,2,4,4,244,10,Cannot Loose Them
369,350,1,2900000,2,4,3,243,9,Cannot Loose Them
370,350,1,4500000,2,4,2,242,8,Loyal
371,350,1,2183000,2,4,3,243,9,Cannot Loose Them
372,350,1,4415000,2,4,2,242,8,Loyal
373,350,1,3670000,2,4,2,242,8,Loyal
374,350,1,4675000,2,4,2,242,8,Loyal
375,350,1,4200000,2,4,2,242,8,Loyal
376,350,1,1436000,2,4,4,244,10,Cannot Loose Them
377,350,1,3619000,2,4,2,242,8,Loyal
378,350,1,4650000,2,4,2,242,8,Loyal
379,350,1,1521000,2,4,4,244,10,Cannot Loose Them
380,350,1,1060000,2,4,4,244,10,Cannot Loose Them
381,350,1,4280000,2,4,2,242,8,Loyal
382,350,1,3250000,2,4,2,242,8,Loyal
383,350,1,1730000,2,4,4,244,10,Cannot Loose Them
384,350,1,3600000,2,4,2,242,8,Loyal
385,350,1,41000000,2,4,1,241,7,Loyal
386,350,1,4000000,2,4,2,242,8,Loyal
387,350,1,3412480,2,4,2,242,8,Loyal
388,350,1,2340000,2,4,3,243,9,Cannot Loose Them
389,350,1,2420000,2,4,3,243,9,Cannot Loose Them
390,350,1,600000,2,4,4,244,10,Cannot Loose Them
391,350,1,1839600,2,4,4,244,10,Cannot Loose Them
392,350,1,6400000,2,4,1,241,7,Loyal
393,350,1,3926000,2,4,2,242,8,Loyal
394,350,1,4323000,2,4,2,242,8,Loyal
395,350,1,4900000,2,4,2,242,8,Loyal
396,350,1,4400000,2,4,2,242,8,Loyal
397,350,1,800000,2,4,4,244,10,Cannot Loose Them
398,350,1,1539000,2,4,4,244,10,Cannot Loose Them
399,350,1,1539000,2,4,4,244,10,Cannot Loose Them
400,350,1,5250000,2,4,1,241,7,Loyal
401,350,1,6680000,2,4,1,241,7,Loyal
402,350,1,1755999,2,4,4,244,10,Cannot Loose Them
403,350,1,5800000,2,4,1,241,7,Loyal
404,19485,1,10500000,4,4,1,441,9,Cannot Loose Them
405,350,1,5750000,2,4,1,241,7,Loyal
406,350,1,12210000,2,4,1,241,7,Loyal
407,350,1,1530000,2,4,4,244,10,Cannot Loose Them
408,350,1,2625000,2,4,3,243,9,Cannot Loose Them
409,350,1,4500000,2,4,2,242,8,Loyal
410,350,1,5750000,2,4,1,241,7,Loyal
411,350,1,12625000,2,4,1,241,7,Loyal
412,350,1,3969000,2,4,2,242,8,Loyal
413,350,1,3120000,2,4,2,242,8,Loyal
414,350,1,2510000,2,4,3,243,9,Cannot Loose Them
415,350,1,2900000,2,4,3,243,9,Cannot Loose Them
416,350,1,1836000,2,4,4,244,10,Cannot Loose Them
417,350,1,1530000,2,4,4,244,10,Cannot Loose Them
418,350,1,4640000,2,4,2,242,8,Loyal
419,350,1,5480000,2,4,1,241,7,Loyal
420,350,1,1799000,2,4,4,244,10,Cannot Loose Them
421,350,1,5135000,2,4,1,241,7,Loyal
422,350,1,6500000,2,4,1,241,7,Loyal
423,350,1,2460000,2,4,3,243,9,Cannot Loose Them
424,350,1,1683000,2,4,4,244,10,Cannot Loose Them
425,1168,1,7200000,4,4,1,441,9,Cannot Loose Them
426,350,1,1638000,2,4,4,244,10,Cannot Loose Them
427,350,1,1665000,2,4,4,244,10,Cannot Loose Them
428,350,1,2180250,2,4,3,243,9,Cannot Loose Them
429,350,1,4875000,2,4,2,242,8,Loyal
430,19485,1,8260000,4,4,1,441,9,Cannot Loose Them
431,350,1,3000000,2,4,3,243,9,Cannot Loose Them
432,350,1,7200000,2,4,1,241,7,Loyal
433,350,1,1800000,2,4,4,244,10,Cannot Loose Them
434,350,1,3320000,2,4,2,242,8,Loyal
436,350,1,12800000,2,4,1,241,7,Loyal
437,350,1,1690000,2,4,4,244,10,Cannot Loose Them
439,350,1,2682000,2,4,3,243,9,Cannot Loose Them
440,350,1,3680000,2,4,2,242,8,Loyal
441,350,1,7100000,2,4,1,241,7,Loyal
442,350,1,5800000,2,4,1,241,7,Loyal
443,350,1,8100000,2,4,1,241,7,Loyal
444,350,1,2920000,2,4,3,243,9,Cannot Loose Them
445,350,1,4950000,2,4,1,241,7,Loyal
446,350,1,9702000,2,4,1,241,7,Loyal
448,350,1,7200000,2,4,1,241,7,Loyal
449,350,1,800000,2,4,4,244,10,Cannot Loose Them
450,350,1,5000000,2,4,1,241,7,Loyal
451,350,1,874000,2,4,4,244,10,Cannot Loose Them
452,350,1,2280000,2,4,3,243,9,Cannot Loose Them
453,350,1,4500000,2,4,2,242,8,Loyal
454,350,1,2187000,2,4,3,243,9,Cannot Loose Them
455,350,1,1900000,2,4,4,244,10,Cannot Loose Them
456,350,1,1584000,2,4,4,244,10,Cannot Loose Them
457,350,1,4240000,2,4,2,242,8,Loyal
459,350,1,1514700,2,4,4,244,10,Cannot Loose Them
460,350,1,1494900,2,4,4,244,10,Cannot Loose Them
461,350,1,1575000,2,4,4,244,10,Cannot Loose Them
462,350,1,5437500,2,4,1,241,7,Loyal
463,259,1,7500000,2,4,1,241,7,Loyal
464,350,1,7700000,2,4,1,241,7,Loyal
466,350,1,6500000,2,4,1,241,7,Loyal
467,350,1,3700000,2,4,2,242,8,Loyal
468,350,1,1524600,2,4,4,244,10,Cannot Loose Them
469,350,1,1544400,2,4,4,244,10,Cannot Loose Them
470,350,1,4774000,2,4,2,242,8,Loyal
471,350,1,5300000,2,4,1,241,7,Loyal
472,350,1,3250000,2,4,2,242,8,Loyal
473,350,1,10900000,2,4,1,241,7,Loyal
474,350,1,2875000,2,4,3,243,9,Cannot Loose Them
475,350,1,1800000,2,4,4,244,10,Cannot Loose Them
476,350,1,38790000,2,4,1,241,7,Loyal
477,350,1,3500000,2,4,2,242,8,Loyal
478,350,1,1970000,2,4,4,244,10,Cannot Loose Them
481,350,1,2061000,2,4,3,243,9,Cannot Loose Them
482,350,1,2960000,2,4,3,243,9,Cannot Loose Them
483,350,1,2750000,2,4,3,243,9,Cannot Loose Them
484,350,1,3775000,2,4,2,242,8,Loyal
485,350,1,2002000,2,4,3,243,9,Cannot Loose Them
486,19485,1,2380000,4,4,3,443,11,Cannot Loose Them
487,350,1,2350000,2,4,3,243,9,Cannot Loose Them
488,350,1,1305000,2,4,4,244,10,Cannot Loose Them
489,350,1,3000000,2,4,3,243,9,Cannot Loose Them
490,350,1,2592000,2,4,3,243,9,Cannot Loose Them
491,350,1,3550000,2,4,2,242,8,Loyal
492,19485,1,4000000,4,4,2,442,10,Cannot Loose Them
493,1251,1,2480000,4,4,3,443,11,Cannot Loose Them
494,350,1,4600000,2,4,2,242,8,Loyal
495,350,1,1870000,2,4,4,244,10,Cannot Loose Them
496,350,1,7600000,2,4,1,241,7,Loyal
497,350,1,3840000,2,4,2,242,8,Loyal
498,350,1,3350000,2,4,2,242,8,Loyal
499,350,1,8500000,2,4,1,241,7,Loyal
500,350,1,10403592,2,4,1,241,7,Loyal
501,350,1,2184000,2,4,3,243,9,Cannot Loose Them
502,350,1,4900000,2,4,2,242,8,Loyal
503,350,1,1510000,2,4,4,244,10,Cannot Loose Them
504,350,1,3700000,2,4,2,242,8,Loyal
505,350,1,3190000,2,4,2,242,8,Loyal
506,350,1,9000000,2,4,1,241,7,Loyal
507,350,1,2959940,2,4,3,243,9,Cannot Loose Them
508,350,1,3053612,2,4,3,243,9,Cannot Loose Them
509,350,1,2959940,2,4,3,243,9,Cannot Loose Them
510,350,1,3420722,2,4,2,242,8,Loyal
511,350,1,2797904,2,4,3,243,9,Cannot Loose Them
512,350,1,3749852,2,4,2,242,8,Loyal
513,350,1,2985266,2,4,3,243,9,Cannot Loose Them
514,350,1,3078938,2,4,3,243,9,Cannot Loose Them
515,350,1,3161504,2,4,2,242,8,Loyal
516,350,1,2959400,2,4,3,243,9,Cannot Loose Them
517,350,1,3137168,2,4,2,242,8,Loyal
518,350,1,3266282,2,4,2,242,8,Loyal
519,350,1,3101726,2,4,2,242,8,Loyal
520,350,1,3020708,2,4,3,243,9,Cannot Loose Them
521,350,1,2400000,2,4,3,243,9,Cannot Loose Them
522,350,1,4700000,2,4,2,242,8,Loyal
523,350,1,7320000,2,4,1,241,7,Loyal
524,350,1,800000,2,4,4,244,10,Cannot Loose Them
525,350,1,1810000,2,4,4,244,10,Cannot Loose Them
526,350,1,1990000,2,4,3,243,9,Cannot Loose Them
527,350,1,1930000,2,4,4,244,10,Cannot Loose Them
528,350,1,6000000,2,4,1,241,7,Loyal
529,350,1,2640000,2,4,3,243,9,Cannot Loose Them
530,350,1,6000000,2,4,1,241,7,Loyal
531,350,1,3000000,2,4,3,243,9,Cannot Loose Them
532,350,1,2020000,2,4,3,243,9,Cannot Loose Them
533,350,1,5800000,2,4,1,241,7,Loyal
534,350,1,21900000,2,4,1,241,7,Loyal
535,350,1,3150000,2,4,2,242,8,Loyal
536,350,1,3200000,2,4,2,242,8,Loyal
537,19485,1,3920000,4,4,2,442,10,Cannot Loose Them
538,350,1,3960000,2,4,2,242,8,Loyal
539,350,1,1872000,2,4,4,244,10,Cannot Loose Them
540,350,1,1872000,2,4,4,244,10,Cannot Loose Them
541,350,1,4000000,2,4,2,242,8,Loyal
542,350,1,3500000,2,4,2,242,8,Loyal
543,350,1,2520000,2,4,3,243,9,Cannot Loose Them
544,350,1,3400000,2,4,2,242,8,Loyal
545,350,1,4050000,2,4,2,242,8,Loyal
546,350,1,60000,2,4,4,244,10,Cannot Loose Them
547,350,1,120000,2,4,4,244,10,Cannot Loose Them
548,350,1,4450000,2,4,2,242,8,Loyal
549,350,1,8136000,2,4,1,241,7,Loyal
550,350,1,5356000,2,4,1,241,7,Loyal
551,350,1,1940000,2,4,4,244,10,Cannot Loose Them
552,350,1,6550000,2,4,1,241,7,Loyal
553,350,1,2240000,2,4,3,243,9,Cannot Loose Them
554,350,1,3250000,2,4,2,242,8,Loyal
555,350,1,1989000,2,4,3,243,9,Cannot Loose Them
556,350,1,11100000,2,4,1,241,7,Loyal
557,350,1,1710000,2,4,4,244,10,Cannot Loose Them
558,350,1,7000000,2,4,1,241,7,Loyal
559,350,1,1611000,2,4,4,244,10,Cannot Loose Them
560,350,1,25550000,2,4,1,241,7,Loyal
561,350,1,4000000,2,4,2,242,8,Loyal
562,350,1,3220000,2,4,2,242,8,Loyal
563,350,1,5022000,2,4,1,241,7,Loyal
564,1190,1,9520000,4,4,1,441,9,Cannot Loose Them
565,19485,1,2020000,4,4,3,443,11,Cannot Loose Them
566,350,1,1560000,2,4,4,244,10,Cannot Loose Them
567,350,1,2068000,2,4,3,243,9,Cannot Loose Them
568,350,1,4800000,2,4,2,242,8,Loyal
569,350,1,10550000,2,4,1,241,7,Loyal
570,350,1,2950000,2,4,3,243,9,Cannot Loose Them
571,350,1,800000,2,4,4,244,10,Cannot Loose Them
572,350,1,2590000,2,4,3,243,9,Cannot Loose Them
573,350,1,5060000,2,4,1,241,7,Loyal
574,350,1,850000,2,4,4,244,10,Cannot Loose Them
575,350,1,8500000,2,4,1,241,7,Loyal
576,350,1,3300000,2,4,2,242,8,Loyal
577,350,1,1800000,2,4,4,244,10,Cannot Loose Them
578,350,1,2736000,2,4,3,243,9,Cannot Loose Them
581,350,1,2430000,2,4,3,243,9,Cannot Loose Them
582,350,1,0,2,4,4,244,10,Cannot Loose Them
583,350,1,0,2,4,4,244,10,Cannot Loose Them
584,350,1,800000,2,4,4,244,10,Cannot Loose Them
585,350,1,1863000,2,4,4,244,10,Cannot Loose Them
586,350,1,1920000,2,4,4,244,10,Cannot Loose Them
587,350,1,4800000,2,4,2,242,8,Loyal
588,19485,1,3000000,4,4,3,443,11,Cannot Loose Them
589,350,1,3800000,2,4,2,242,8,Loyal
590,350,1,4200000,2,4,2,242,8,Loyal
591,1202,1,2840000,4,4,3,443,11,Cannot Loose Them
592,1202,1,1680000,4,4,4,444,12,Cannot Loose Them
593,350,1,1670000,2,4,4,244,10,Cannot Loose Them
594,350,1,3700000,2,4,2,242,8,Loyal
595,350,1,950000,2,4,4,244,10,Cannot Loose Them
596,19485,1,9000000,4,4,1,441,9,Cannot Loose Them
597,350,1,3075000,2,4,3,243,9,Cannot Loose Them
598,350,1,1521000,2,4,4,244,10,Cannot Loose Them
599,19485,1,8320000,4,4,1,441,9,Cannot Loose Them
600,350,1,6500000,2,4,1,241,7,Loyal
601,350,1,2900000,2,4,3,243,9,Cannot Loose Them
602,350,1,6820000,2,4,1,241,7,Loyal
603,350,1,8190000,2,4,1,241,7,Loyal
604,350,1,3006000,2,4,3,243,9,Cannot Loose Them
605,350,1,1610000,2,4,4,244,10,Cannot Loose Them
606,350,1,2420000,2,4,3,243,9,Cannot Loose Them
607,350,1,1400000,2,4,4,244,10,Cannot Loose Them
608,350,1,3100000,2,4,2,242,8,Loyal
609,19485,1,5899982,4,4,1,441,9,Cannot Loose Them
610,350,1,3250000,2,4,2,242,8,Loyal
611,350,1,3690000,2,4,2,242,8,Loyal
612,350,1,2320000,2,4,3,243,9,Cannot Loose Them
613,19485,1,3300000,4,4,2,442,10,Cannot Loose Them
614,350,1,3000000,2,4,3,243,9,Cannot Loose Them
615,350,1,11500000,2,4,1,241,7,Loyal
616,1194,1,2100000,4,4,3,443,11,Cannot Loose Them
617,350,1,2350000,2,4,3,243,9,Cannot Loose Them
618,350,1,2700000,2,4,3,243,9,Cannot Loose Them
619,350,1,1020000,2,4,4,244,10,Cannot Loose Them
620,350,1,1920000,2,4,4,244,10,Cannot Loose Them
621,350,1,7600000,2,4,1,241,7,Loyal
622,350,1,2016000,2,4,3,243,9,Cannot Loose Them
623,350,1,4800000,2,4,2,242,8,Loyal
624,350,1,1950000,2,4,4,244,10,Cannot Loose Them
625,350,1,2850000,2,4,3,243,9,Cannot Loose Them
626,350,1,7200000,2,4,1,241,7,Loyal
627,350,1,2340000,2,4,3,243,9,Cannot Loose Them
628,350,1,2700000,2,4,3,243,9,Cannot Loose Them
629,350,1,7800000,2,4,1,241,7,Loyal
630,350,1,2400000,2,4,3,243,9,Cannot Loose Them
631,1202,1,6300000,4,4,1,441,9,Cannot Loose Them
632,350,1,5900000,2,4,1,241,7,Loyal
633,350,1,8900000,2,4,1,241,7,Loyal
634,1214,1,4650000,4,4,2,442,10,Cannot Loose Them
635,1210,1,2400000,4,4,3,443,11,Cannot Loose Them
636,1210,1,2070000,4,4,3,443,11,Cannot Loose Them
637,1210,1,3500000,4,4,2,442,10,Cannot Loose Them
638,19485,1,800000,4,4,4,444,12,Cannot Loose Them
639,1239,1,4600000,4,4,2,442,10,Cannot Loose Them
640,1209,1,3050000,4,4,3,443,11,Cannot Loose Them
641,1209,1,1930000,4,4,4,444,12,Cannot Loose Them
642,1208,1,1780000,4,4,4,444,12,Cannot Loose Them
643,1201,1,2850000,4,4,3,443,11,Cannot Loose Them
644,1208,1,3120000,4,4,2,442,10,Cannot Loose Them
647,1207,1,3450000,4,4,2,442,10,Cannot Loose Them
648,1207,1,2220000,4,4,3,443,11,Cannot Loose Them
649,1207,1,5120000,4,4,1,441,9,Cannot Loose Them
650,1207,1,3636400,4,4,2,442,10,Cannot Loose Them
651,1207,1,2070000,4,4,3,443,11,Cannot Loose Them
652,1207,1,1700000,4,4,4,444,12,Cannot Loose Them
653,1204,1,2425000,4,4,3,443,11,Cannot Loose Them
654,1204,1,2450000,4,4,3,443,11,Cannot Loose Them
655,1204,1,5050000,4,4,1,441,9,Cannot Loose Them
656,19466,1,2160000,4,4,3,443,11,Cannot Loose Them
657,1204,1,2100000,4,4,3,443,11,Cannot Loose Them
658,1204,1,1822000,4,4,4,444,12,Cannot Loose Them
659,1204,1,6600000,4,4,1,441,9,Cannot Loose Them
660,1203,1,2500000,4,4,3,443,11,Cannot Loose Them
661,1203,1,4125000,4,4,2,442,10,Cannot Loose Them
662,1208,1,4800000,4,4,2,442,10,Cannot Loose Them
663,1202,1,1770000,4,4,4,444,12,Cannot Loose Them
664,1202,1,1650000,4,4,4,444,12,Cannot Loose Them
665,1217,1,3350000,4,4,2,442,10,Cannot Loose Them
666,1222,1,2130000,4,4,3,443,11,Cannot Loose Them
667,1202,1,3200000,4,4,2,442,10,Cannot Loose Them
668,19485,1,6352500,4,4,1,441,9,Cannot Loose Them
669,1207,1,5260000,4,4,1,441,9,Cannot Loose Them
670,1200,1,2375000,4,4,3,443,11,Cannot Loose Them
671,1200,1,2190000,4,4,3,443,11,Cannot Loose Them
672,1189,1,2675000,4,4,3,443,11,Cannot Loose Them
673,1197,1,9010000,4,4,1,441,9,Cannot Loose Them
674,1208,1,6000000,4,4,1,441,9,Cannot Loose Them
675,1200,1,850000,4,4,4,444,12,Cannot Loose Them
676,1196,1,5300000,4,4,1,441,9,Cannot Loose Them
677,1197,1,2960000,4,4,3,443,11,Cannot Loose Them
678,1215,1,6000000,4,4,1,441,9,Cannot Loose Them
679,1208,1,7300000,4,4,1,441,9,Cannot Loose Them
680,1196,1,2650000,4,4,3,443,11,Cannot Loose Them
681,1196,1,4800000,4,4,2,442,10,Cannot Loose Them
682,1188,1,7850000,4,4,1,441,9,Cannot Loose Them
683,1195,1,5100000,4,4,1,441,9,Cannot Loose Them
684,1228,1,12900000,4,4,1,441,9,Cannot Loose Them
685,1195,1,1520000,4,4,4,444,12,Cannot Loose Them
687,1194,1,2325000,4,4,3,443,11,Cannot Loose Them
688,1193,1,6300000,4,4,1,441,9,Cannot Loose Them
689,1190,1,4000000,4,4,2,442,10,Cannot Loose Them
690,1190,1,13600000,4,4,1,441,9,Cannot Loose Them
691,1190,1,4000000,4,4,2,442,10,Cannot Loose Them
692,1180,1,3840000,4,4,2,442,10,Cannot Loose Them
693,1182,1,3660000,4,4,2,442,10,Cannot Loose Them
694,1189,1,2050000,4,4,3,443,11,Cannot Loose Them
695,1189,1,0,4,4,4,444,12,Cannot Loose Them
696,1189,1,3060000,4,4,3,443,11,Cannot Loose Them
697,1182,1,1650000,4,4,4,444,12,Cannot Loose Them
698,1187,1,4050000,4,4,2,442,10,Cannot Loose Them
699,1190,1,4620000,4,4,2,442,10,Cannot Loose Them
700,1187,1,1630000,4,4,4,444,12,Cannot Loose Them
701,1186,1,2390000,4,4,3,443,11,Cannot Loose Them
702,1182,1,1740000,4,4,4,444,12,Cannot Loose Them
703,1188,1,2700000,4,4,3,443,11,Cannot Loose Them
704,1186,1,3020000,4,4,3,443,11,Cannot Loose Them
705,1189,1,5250000,4,4,1,441,9,Cannot Loose Them
706,1186,1,3560000,4,4,2,442,10,Cannot Loose Them
707,1187,1,2300000,4,4,3,443,11,Cannot Loose Them
708,1379,1,1100000,4,4,4,444,12,Cannot Loose Them
709,1182,1,3200000,4,4,2,442,10,Cannot Loose Them
710,1182,1,1864000,4,4,4,444,12,Cannot Loose Them
711,1182,1,1875000,4,4,4,444,12,Cannot Loose Them
712,1189,1,1552500,4,4,4,444,12,Cannot Loose Them
713,1182,1,5800000,4,4,1,441,9,Cannot Loose Them
714,1176,1,4545000,4,4,2,442,10,Cannot Loose Them
715,1181,1,1580000,4,4,4,444,12,Cannot Loose Them
716,1182,1,1830000,4,4,4,444,12,Cannot Loose Them
717,1183,1,4600000,4,4,2,442,10,Cannot Loose Them
718,1183,1,1970000,4,4,4,444,12,Cannot Loose Them
719,1182,1,19550000,4,4,1,441,9,Cannot Loose Them
720,1181,1,3950000,4,4,2,442,10,Cannot Loose Them
722,1181,1,6400000,4,4,1,441,9,Cannot Loose Them
723,1190,1,2140000,4,4,3,443,11,Cannot Loose Them
724,1180,1,1570000,4,4,4,444,12,Cannot Loose Them
725,1180,1,900000,4,4,4,444,12,Cannot Loose Them
726,1180,1,1822000,4,4,4,444,12,Cannot Loose Them
727,1180,1,3132000,4,4,2,442,10,Cannot Loose Them
728,19485,1,4120000,4,4,2,442,10,Cannot Loose Them
729,1179,1,3430000,4,4,2,442,10,Cannot Loose Them
730,1176,1,4000000,4,4,2,442,10,Cannot Loose Them
731,1176,1,5160000,4,4,1,441,9,Cannot Loose Them
732,1176,1,3120000,4,4,2,442,10,Cannot Loose Them
733,1175,1,1725000,4,4,4,444,12,Cannot Loose Them
734,19485,1,3300000,4,4,2,442,10,Cannot Loose Them
735,1176,1,4250000,4,4,2,442,10,Cannot Loose Them
736,1175,1,5800000,4,4,1,441,9,Cannot Loose Them
738,1173,1,4500000,4,4,2,442,10,Cannot Loose Them
739,1174,1,3900000,4,4,2,442,10,Cannot Loose Them
740,1174,1,6560000,4,4,1,441,9,Cannot Loose Them
741,1173,1,1680000,4,4,4,444,12,Cannot Loose Them
742,1169,1,2241000,4,4,3,443,11,Cannot Loose Them
743,1172,1,1920000,4,4,4,444,12,Cannot Loose Them
744,1182,1,4250000,4,4,2,442,10,Cannot Loose Them
745,1173,1,2445000,4,4,3,443,11,Cannot Loose Them
746,1172,1,2800000,4,4,3,443,11,Cannot Loose Them
747,1169,1,800000,4,4,4,444,12,Cannot Loose Them
748,1169,1,800000,4,4,4,444,12,Cannot Loose Them
749,1172,1,1557000,4,4,4,444,12,Cannot Loose Them
750,1172,1,2900000,4,4,3,443,11,Cannot Loose Them
751,1172,1,4400000,4,4,2,442,10,Cannot Loose Them
752,1172,1,2250000,4,4,3,443,11,Cannot Loose Them
753,1169,1,10640000,4,4,1,441,9,Cannot Loose Them
754,1169,1,2497500,4,4,3,443,11,Cannot Loose Them
755,1169,1,2050000,4,4,3,443,11,Cannot Loose Them
756,1140,1,2320000,4,4,3,443,11,Cannot Loose Them
757,1168,1,7400000,4,4,1,441,9,Cannot Loose Them
759,1174,1,3900000,4,4,2,442,10,Cannot Loose Them
760,1176,1,2070000,4,4,3,443,11,Cannot Loose Them
761,1174,1,10950,4,4,4,444,12,Cannot Loose Them
762,1181,1,15600000,4,4,1,441,9,Cannot Loose Them
763,1169,1,15600000,4,4,1,441,9,Cannot Loose Them
764,1186,1,6900000,4,4,1,441,9,Cannot Loose Them
765,1195,1,1850000,4,4,4,444,12,Cannot Loose Them
766,1193,1,1850000,4,4,4,444,12,Cannot Loose Them
768,1159,1,2850000,4,4,3,443,11,Cannot Loose Them
769,1159,1,1150000,4,4,4,444,12,Cannot Loose Them
770,1166,1,2700000,4,4,3,443,11,Cannot Loose Them
771,1165,1,3037500,4,4,3,443,11,Cannot Loose Them
772,1182,1,2700000,4,4,3,443,11,Cannot Loose Them
773,1159,1,5400000,4,4,1,441,9,Cannot Loose Them
775,1159,1,8470000,4,4,1,441,9,Cannot Loose Them
776,1159,1,2640000,4,4,3,443,11,Cannot Loose Them
777,1162,1,6300000,4,4,1,441,9,Cannot Loose Them
778,1161,1,2208000,4,4,3,443,11,Cannot Loose Them
779,19485,1,2700000,4,4,3,443,11,Cannot Loose Them
780,1161,1,19950000,4,4,1,441,9,Cannot Loose Them
781,1161,1,4650000,4,4,2,442,10,Cannot Loose Them
782,1160,1,5350000,4,4,1,441,9,Cannot Loose Them
783,1160,1,4820000,4,4,2,442,10,Cannot Loose Them
784,1160,1,2205000,4,4,3,443,11,Cannot Loose Them
785,1133,1,7750000,4,4,1,441,9,Cannot Loose Them
786,1133,1,5900000,4,4,1,441,9,Cannot Loose Them
787,1160,1,1559997,4,4,4,444,12,Cannot Loose Them
788,1160,1,4600000,4,4,2,442,10,Cannot Loose Them
789,1159,1,13230000,4,4,1,441,9,Cannot Loose Them
790,1159,1,1647000,4,4,4,444,12,Cannot Loose Them
791,1159,1,8650000,4,4,1,441,9,Cannot Loose Them
792,1158,1,18500000,4,4,1,441,9,Cannot Loose Them
793,1158,1,8500000,4,4,1,441,9,Cannot Loose Them
794,1165,1,6000000,4,4,1,441,9,Cannot Loose Them
795,1158,1,13800000,4,4,1,441,9,Cannot Loose Them
796,1159,1,5350000,4,4,1,441,9,Cannot Loose Them
797,1154,1,3499980,4,4,2,442,10,Cannot Loose Them
798,1154,1,2700000,4,4,3,443,11,Cannot Loose Them
799,1155,1,18600000,4,4,1,441,9,Cannot Loose Them
800,1162,1,5300000,4,4,1,441,9,Cannot Loose Them
801,1154,1,1908000,4,4,4,444,12,Cannot Loose Them
802,1153,1,6600000,4,4,1,441,9,Cannot Loose Them
803,1153,1,7200000,4,4,1,441,9,Cannot Loose Them
804,1159,1,3100000,4,4,2,442,10,Cannot Loose Them
805,1153,1,2030000,4,4,3,443,11,Cannot Loose Them
806,1154,1,1644000,4,4,4,444,12,Cannot Loose Them
807,1151,1,1750000,4,4,4,444,12,Cannot Loose Them
808,1151,1,2268000,4,4,3,443,11,Cannot Loose Them
809,1152,1,2058000,4,4,3,443,11,Cannot Loose Them
810,1151,1,2700000,4,4,3,443,11,Cannot Loose Them
811,1158,1,2350000,4,4,3,443,11,Cannot Loose Them
812,1153,1,4000000,4,4,2,442,10,Cannot Loose Them
813,1179,1,10900000,4,4,1,441,9,Cannot Loose Them
814,1136,1,3000000,4,4,3,443,11,Cannot Loose Them
816,1211,1,3080000,4,4,3,443,11,Cannot Loose Them
817,1154,1,1630000,4,4,4,444,12,Cannot Loose Them
818,19485,1,2300000,4,4,3,443,11,Cannot Loose Them
819,19485,1,4040000,4,4,2,442,10,Cannot Loose Them
820,1148,1,2360000,4,4,3,443,11,Cannot Loose Them
821,1146,1,1640000,4,4,4,444,12,Cannot Loose Them
823,1147,1,1920000,4,4,4,444,12,Cannot Loose Them
824,1153,1,4200000,4,4,2,442,10,Cannot Loose Them
825,1154,1,2600000,4,4,3,443,11,Cannot Loose Them
826,1146,1,1760000,4,4,4,444,12,Cannot Loose Them
827,1146,1,3500000,4,4,2,442,10,Cannot Loose Them
828,1144,1,2090000,4,4,3,443,11,Cannot Loose Them
829,1144,1,2070000,4,4,3,443,11,Cannot Loose Them
830,1147,1,1860000,4,4,4,444,12,Cannot Loose Them
831,1145,1,3500000,4,4,2,442,10,Cannot Loose Them
832,1152,1,2612500,4,4,3,443,11,Cannot Loose Them
833,1146,1,4300000,4,4,2,442,10,Cannot Loose Them
834,1158,1,2470000,4,4,3,443,11,Cannot Loose Them
835,1147,1,3150000,4,4,2,442,10,Cannot Loose Them
836,1132,1,4575000,4,4,2,442,10,Cannot Loose Them
837,1141,1,1800000,4,4,4,444,12,Cannot Loose Them
838,1132,1,14200000,4,4,1,441,9,Cannot Loose Them
839,1144,1,8100000,4,4,1,441,9,Cannot Loose Them
840,1140,1,6840000,4,4,1,441,9,Cannot Loose Them
841,1132,1,1540000,4,4,4,444,12,Cannot Loose Them
842,1140,1,4100000,4,4,2,442,10,Cannot Loose Them
843,1140,1,470000,4,4,4,444,12,Cannot Loose Them
844,1140,1,1950750,4,4,4,444,12,Cannot Loose Them
845,1140,1,1830000,4,4,4,444,12,Cannot Loose Them
846,1132,1,1790000,4,4,4,444,12,Cannot Loose Them
847,1120,1,1917000,4,4,4,444,12,Cannot Loose Them
848,1145,1,3500000,4,4,2,442,10,Cannot Loose Them
849,1138,1,10000000,4,4,1,441,9,Cannot Loose Them
850,1137,1,10100000,4,4,1,441,9,Cannot Loose Them
851,1134,1,1100000,4,4,4,444,12,Cannot Loose Them
852,1137,1,8580000,4,4,1,441,9,Cannot Loose Them
853,1134,1,11900000,4,4,1,441,9,Cannot Loose Them
854,1133,1,2625000,4,4,3,443,11,Cannot Loose Them
